id,category,item,price,rating,reviews,url
B0BRYTP75X,Appliances,"GE Profile Opal 2.0 XL with 1 Gallon Tank, Chewable Crunchable Countertop Nugget Ice Maker, Scoop included, 38 lbs in 24 hours, Pellet Ice Machine with WiFi & Smart Connected, Stainless Steel3.8 out of 5 stars1,06223 offers from$299.99",Not Found,3.8 out of 5 stars,"1,062",https://www.amazon.com/product-reviews/B0BRYTP75X/ref=zg_bs_g_appliances_d_sccl_6_cr/000-0000000-0000000
B0DNJ5YQ58,Appliances,"Aeitto Ice Makers Countertop, 9 Ice Cubes Release in 6 Mins, 26Lbs/24H, 2 Sizes of Bullet Ice Machine,Self-Cleaning Portable Ice Maker with Ice Scoop and Basket for Home Kitchen Office Bar RV, Black4.4 out of 5 stars1255 offers from$199.99",Not Found,4.4 out of 5 stars,125,https://www.amazon.com/product-reviews/B0DNJ5YQ58/ref=zg_bs_g_appliances_d_sccl_7_cr/000-0000000-0000000
B0DFC967SD,Appliances,"Antarctic Star Countertop Ice Maker，Portable Ice Makers with Self-Cleaning, Bullet Ice Machine, 26Lbs/24H, 9 Ice Cubes Ready in 6 Mins for Kitchen Bar Party RV, Grey4.8 out of 5 stars554 offers from$50.20",Not Found,4.8 out of 5 stars,55,https://www.amazon.com/product-reviews/B0DFC967SD/ref=zg_bs_g_appliances_d_sccl_8_cr/000-0000000-0000000
B0CNVL19YJ,Appliances,"AGLUCKY Ice Makers Countertop with Handle,26.5Lbs/24H,9 Cubes in 6 Mins,2 Sizes of Bullet Ice,Portable Machine with Self-Cleaning,Perfect for Home Kitchen(Black)4.3 out of 5 stars3,0411 offer from$89.99",Not Found,4.3 out of 5 stars,"3,041",https://www.amazon.com/product-reviews/B0CNVL19YJ/ref=zg_bs_g_appliances_d_sccl_9_cr/000-0000000-0000000
B0DPMF9V3Q,Appliances,"Silonn Nugget Ice Maker Countertop, Pebble Ice Maker Nugget, 44lbs Crushed Ice in 24h, Pull-Out Water Tank and Removable Ice Basket for Home, Kitchen, Stainless Steel4.3 out of 5 stars55911 offers from$195.74",Not Found,4.3 out of 5 stars,559,https://www.amazon.com/product-reviews/B0DPMF9V3Q/ref=zg_bs_g_appliances_d_sccl_10_cr/000-0000000-0000000
B0DP34TX9V,Appliances,"GE Profile Opal 2.0 XL with 1 Gallon Tank, Chewable Crunchable Countertop Nugget Ice Maker, Scoop Included, 38 lbs in 24 Hours, Pellet Ice Machine with WiFi & Smart Connected, Black Stainless4.2 out of 5 stars342 offers from$299.99",Not Found,4.2 out of 5 stars,34,https://www.amazon.com/product-reviews/B0DP34TX9V/ref=zg_bs_g_appliances_d_sccl_11_cr/000-0000000-0000000
B0DCJ78D27,Appliances,"EUHOMY Ice Maker Countertop, 9 Cubes Ready in 6 Mins, 26lbs/24H, Self-Cleaning, Portable Ice Maker Machine with Carry Handle, Basket and Scoop, 2 Sizes of Bullet Ice for Home, Kitchen, Office4.5 out of 5 stars1717 offers from$55.45",Not Found,4.5 out of 5 stars,171,https://www.amazon.com/product-reviews/B0DCJ78D27/ref=zg_bs_g_appliances_d_sccl_12_cr/000-0000000-0000000
B000AMGV92,Appliances,"Broan-NuTone F403011 Insert with Light, Exhaust Fan for Under Cabinet Range Hood, 30-Inch, White on White4.5 out of 5 stars8,42540 offers from$65.81",Not Found,4.5 out of 5 stars,"8,425",https://www.amazon.com/product-reviews/B000AMGV92/ref=zg_bs_g_appliances_d_sccl_13_cr/000-0000000-0000000
B0DT43J1VM,Appliances,"Portable Washing Machine, 15L Upgraded Mini Washer with Spin Basket Laundry Machine, 3 Cleaning Modes Suitable for Small Clothe, Foldable Design Ideal for Apartment, Home, Hotel4.6 out of 5 stars435 offers from$79.99",Not Found,4.6 out of 5 stars,43,https://www.amazon.com/product-reviews/B0DT43J1VM/ref=zg_bs_g_appliances_d_sccl_14_cr/000-0000000-0000000
B0DDPV2WTQ,Appliances,"Silonn Ice Makers Countertop, 44lbs Per Day, 2 Ways to Add Water, Auto Self-Cleaning, Stainless Steel Ice Machine for Home Office Bar Party4.3 out of 5 stars3,8418 offers from$95.77",Not Found,4.3 out of 5 stars,"3,841",https://www.amazon.com/product-reviews/B0DDPV2WTQ/ref=zg_bs_g_appliances_d_sccl_15_cr/000-0000000-0000000
B07F3FFFRC,Appliances,"GE Profile Opal | Cleaning Supplies Kit for Opal Nugget Ice Maker | Ice Machine Cleaner Kit Includes (1) 5 oz Bottles of Cleaning Solution, (1) Cleaning Cloth,Green4.0 out of 5 stars1,1971 offer from$30.00",Not Found,4.0 out of 5 stars,"1,197",https://www.amazon.com/product-reviews/B07F3FFFRC/ref=zg_bs_g_appliances_d_sccl_16_cr/000-0000000-0000000
B089YD3Z91,Appliances,"NOVETE Portable Countertop Dishwashers, Compact Dishwashers with 5 L Built-in Water Tank & Inlet Hose, 5 Washing Programs, Baby Care, Air-Dry Function and LED Light for Small Apartments4.4 out of 5 stars2,2025 offers from$244.95",Not Found,4.4 out of 5 stars,"2,202",https://www.amazon.com/product-reviews/B089YD3Z91/ref=zg_bs_g_appliances_d_sccl_17_cr/000-0000000-0000000
B08P6CS4SW,Appliances,"Frigidaire Upright Freezer, 6.5 cu. ft., Deep Freeze, Vinyl Coated Metal with Wire Shelving, Compact for Kitchen, RV, Dorm, Cabin, and Trailer, Platinum Design Series, Silver - 21D x 23W x 56H4.0 out of 5 stars2,5541 offer from$349.99",Not Found,4.0 out of 5 stars,"2,554",https://www.amazon.com/product-reviews/B08P6CS4SW/ref=zg_bs_g_appliances_d_sccl_18_cr/000-0000000-0000000
B0F53RJD54,Appliances,"Portable Washing Machine, Mini Washer,15L Upgraded Large Capacity Foldable Washer.Deep Cleaning of Underwear, Baby Clothes and Other Small Clothes.Suitable for Apartments, Dormitories, Hotels.(Pink)4.8 out of 5 stars541 offer from$69.99",Not Found,4.8 out of 5 stars,54,https://www.amazon.com/product-reviews/B0F53RJD54/ref=zg_bs_g_appliances_d_sccl_19_cr/000-0000000-0000000
B0DDQ19L8L,Appliances,"Aeitto Nugget Ice Maker 40Lbs/24H, Countertop Soft Chewable Ice Pebble Ice Machine, One-Click Operation, Auto Self-Cleaning Ice Makers with Scoop&Basket for Home, Office, Kitchen, Party (Grey)4.8 out of 5 stars341 offer from$199.99",Not Found,4.8 out of 5 stars,34,https://www.amazon.com/product-reviews/B0DDQ19L8L/ref=zg_bs_g_appliances_d_sccl_20_cr/000-0000000-0000000
B00992CF6W,Apps & Games,"MinecraftMojang4.4 out of 5 stars150,841$6.99",$6.99,4.4 out of 5 stars,"150,841",https://www.amazon.com/product-reviews/B00992CF6W/ref=zg_bs_g_mobile-apps_d_sccl_1_cr/139-0770190-7269662
B00EDTSKLU,Apps & Games,"Geometry DashRobTop Games4.3 out of 5 stars23,747$2.99",$2.99,4.3 out of 5 stars,"23,747",https://www.amazon.com/product-reviews/B00EDTSKLU/ref=zg_bs_g_mobile-apps_d_sccl_2_cr/139-0770190-7269662
B0DVXCX383,Apps & Games,Real Stickman Police Escape Hide and Seek 3DGrand Offline Games4.4 out of 5 stars3$6.99,$6.99,4.4 out of 5 stars,3,https://www.amazon.com/product-reviews/B0DVXCX383/ref=zg_bs_g_mobile-apps_d_sccl_3_cr/139-0770190-7269662
B0DSCHXW5V,Apps & Games,Where’s your crazy Naughty Baby Simulator Daddy PrankClassic Games Studio4.0 out of 5 stars11$11.99,$11.99,4.0 out of 5 stars,11,https://www.amazon.com/product-reviews/B0DSCHXW5V/ref=zg_bs_g_mobile-apps_d_sccl_4_cr/139-0770190-7269662
B0DV5DVXTV,Apps & Games,Bad Cat Chaos & Granny Simulator - Kitty From Hell Prank GamesCreative Gaming Hub3.7 out of 5 stars16$9.99,$9.99,3.7 out of 5 stars,16,https://www.amazon.com/product-reviews/B0DV5DVXTV/ref=zg_bs_g_mobile-apps_d_sccl_5_cr/139-0770190-7269662
B09W88WVPJ,Apps & Games,Dalgona Candy Challenge - Honeycomb Kids Kitchen & Maker Game!Beansprites LLC3.5 out of 5 stars33$7.99,$7.99,3.5 out of 5 stars,33,https://www.amazon.com/product-reviews/B09W88WVPJ/ref=zg_bs_g_mobile-apps_d_sccl_6_cr/139-0770190-7269662
B0F677T7VB,Apps & Games,Runaway Maze - VIPHat-Trick Games1.0 out of 5 stars1$10.99,$10.99,1.0 out of 5 stars,1,https://www.amazon.com/product-reviews/B0F677T7VB/ref=zg_bs_g_mobile-apps_d_sccl_7_cr/139-0770190-7269662
B0F66YHBSH,Apps & Games,Dummy Break - VIPHat-Trick Games$10.99,$10.99,Not Found,Not Found,Not Found
B0F677B49D,Apps & Games,Challenge: Race - VIPHat-Trick Games$10.99,$10.99,Not Found,Not Found,Not Found
B0F67B8TXS,Apps & Games,Challenge Runway - VIPHat-Trick Games$15.99,$15.99,Not Found,Not Found,Not Found
B07DXGT5C4,Apps & Games,"Bloons TD 6Ninja Kiwi4.6 out of 5 stars3,975$6.99",$6.99,4.6 out of 5 stars,"3,975",https://www.amazon.com/product-reviews/B07DXGT5C4/ref=zg_bs_g_mobile-apps_d_sccl_11_cr/139-0770190-7269662
B0DR9FK4ZT,Apps & Games,Super Slime - Black Hole GameGame Blitz2.8 out of 5 stars24$10.99,$10.99,2.8 out of 5 stars,24,https://www.amazon.com/product-reviews/B0DR9FK4ZT/ref=zg_bs_g_mobile-apps_d_sccl_12_cr/139-0770190-7269662
B0DZVPBM3M,Apps & Games,Real Virtual Baby Pranks and Daddy Life Simulator: Mommy Daycare GameTopTiam Technology4.5 out of 5 stars2$8.99,$8.99,4.5 out of 5 stars,2,https://www.amazon.com/product-reviews/B0DZVPBM3M/ref=zg_bs_g_mobile-apps_d_sccl_13_cr/139-0770190-7269662
B0DQQBDWQK,Apps & Games,Tanks Merge - PlatinumCapricon Team3.3 out of 5 stars12$10.99,$10.99,3.3 out of 5 stars,12,https://www.amazon.com/product-reviews/B0DQQBDWQK/ref=zg_bs_g_mobile-apps_d_sccl_14_cr/139-0770190-7269662
B0F642HR2J,Apps & Games,Mental Might - VIPHat-Trick Games$15.99,$15.99,Not Found,Not Found,Not Found
B07YQ1YTQX,Apps & Games,"Scary Teacher 3DScary Dudes3.6 out of 5 stars8,565$0.99",$0.99,3.6 out of 5 stars,"8,565",https://www.amazon.com/product-reviews/B07YQ1YTQX/ref=zg_bs_g_mobile-apps_d_sccl_16_cr/139-0770190-7269662
B0F44WFPHR,Apps & Games,Two Player GamesEmily Racers$18.99,$18.99,Not Found,Not Found,Not Found
B008K8U13K,Apps & Games,"Sonic The Hedgehog 4 Episode ISega of America4.2 out of 5 stars3,266$2.99",$2.99,4.2 out of 5 stars,"3,266",https://www.amazon.com/product-reviews/B008K8U13K/ref=zg_bs_g_mobile-apps_d_sccl_18_cr/139-0770190-7269662
B0CN57T9H4,Apps & Games,Thief PuzzleThe FOF Games-3d puzzle Free games 20203.4 out of 5 stars37$20.99,$20.99,3.4 out of 5 stars,37,https://www.amazon.com/product-reviews/B0CN57T9H4/ref=zg_bs_g_mobile-apps_d_sccl_19_cr/139-0770190-7269662
B0BNNSBHJK,Apps & Games,Monster Rush: Collect MonstersSUNSHINE GAMES LIMITED3.6 out of 5 stars872$6.99,$6.99,3.6 out of 5 stars,872,https://www.amazon.com/product-reviews/B0BNNSBHJK/ref=zg_bs_g_mobile-apps_d_sccl_20_cr/139-0770190-7269662
B0F67DXLV6,Apps & Games,Marine Conflict - VIPHat-Trick Games$9.99,$9.99,Not Found,Not Found,Not Found
B0D3TX1YC7,Apps & Games,Flying Fighter Open World Hero: Rope GameCentury Games Studio3.8 out of 5 stars50$4.99,$4.99,3.8 out of 5 stars,50,https://www.amazon.com/product-reviews/B0D3TX1YC7/ref=zg_bs_g_mobile-apps_d_sccl_22_cr/139-0770190-7269662
B0DVGTLWMM,Apps & Games,FPS Shooting Special Ops Battle Gun Game: Real Fps Shooter GunGrand Offline Games1.0 out of 5 stars1$14.99,$14.99,1.0 out of 5 stars,1,https://www.amazon.com/product-reviews/B0DVGTLWMM/ref=zg_bs_g_mobile-apps_d_sccl_23_cr/139-0770190-7269662
B0DW293CJB,Apps & Games,Real Open World Motorbike Racing Stunt Game: Urban City Highway DriftingThe Interactive Games4.0 out of 5 stars1$6.99,$6.99,4.0 out of 5 stars,1,https://www.amazon.com/product-reviews/B0DW293CJB/ref=zg_bs_g_mobile-apps_d_sccl_24_cr/139-0770190-7269662
B0DS2J9WLR,Apps & Games,Save the Pet - Brain Puzzle Game PROSUPONO HOLDINGS LTD3.6 out of 5 stars27$9.99,$9.99,3.6 out of 5 stars,27,https://www.amazon.com/product-reviews/B0DS2J9WLR/ref=zg_bs_g_mobile-apps_d_sccl_25_cr/139-0770190-7269662
B0F67D54NV,Apps & Games,Rhythm: Motion - VIPHat-Trick Games$10.99,$10.99,Not Found,Not Found,Not Found
B0DJ31J8MW,Apps & Games,Magic Tiles 3 PROHarmony Games3.8 out of 5 stars31$9.99,$9.99,3.8 out of 5 stars,31,https://www.amazon.com/product-reviews/B0DJ31J8MW/ref=zg_bs_g_mobile-apps_d_sccl_27_cr/139-0770190-7269662
B00HAPRVWS,Apps & Games,"Sonic The Hedgehog 2Sega of America4.4 out of 5 stars7,842$2.99",$2.99,4.4 out of 5 stars,"7,842",https://www.amazon.com/product-reviews/B00HAPRVWS/ref=zg_bs_g_mobile-apps_d_sccl_28_cr/139-0770190-7269662
B0CHPGNM48,Apps & Games,Makeup Slime Simulator ASMR makeup artistry with ASMR relaxation and virtual models' beautyAppSynergy Creations3.5 out of 5 stars154$9.99,$9.99,3.5 out of 5 stars,154,https://www.amazon.com/product-reviews/B0CHPGNM48/ref=zg_bs_g_mobile-apps_d_sccl_29_cr/139-0770190-7269662
B0D5H5QL7S,Apps & Games,Water Bottle: Jump and FlipGame Galaxy3.0 out of 5 stars37$10.99,$10.99,3.0 out of 5 stars,37,https://www.amazon.com/product-reviews/B0D5H5QL7S/ref=zg_bs_g_mobile-apps_d_sccl_30_cr/139-0770190-7269662
B09PRCVD17,"Arts, Crafts & Sewing","KUKKA essential oils 100% Pure & Natural Tea Tree Oil for Skin, Hair, Toenails, Aromatherapy, & DIY (4 fl oz/118 ml)4.4 out of 5 stars14,0961 offer from$9.99",Not Found,4.4 out of 5 stars,"14,096",https://www.amazon.com/product-reviews/B09PRCVD17/ref=zg_bs_g_arts-crafts_d_sccl_1_cr/000-0000000-0000000
B0012JQD5Y,"Arts, Crafts & Sewing","Apple Barrel Acrylic Paint in Assorted Colors (2 Ounce), 20504 Black4.7 out of 5 stars42,55412 offers from$0.58",Not Found,4.7 out of 5 stars,"42,554",https://www.amazon.com/product-reviews/B0012JQD5Y/ref=zg_bs_g_arts-crafts_d_sccl_2_cr/000-0000000-0000000
B0BXKB7QF6,"Arts, Crafts & Sewing","Coquimbo Sewing Kit Gifts for Mom Grandma Women Men Adults Kids Teen Beginner Traveler, Portable Sewing Supplies Accessories Contains Thread, Needles, Scissors, College Dorm Room Essentials (Black, M)4.5 out of 5 stars56,3993 offers from$5.98",Not Found,4.5 out of 5 stars,"56,399",https://www.amazon.com/product-reviews/B0BXKB7QF6/ref=zg_bs_g_arts-crafts_d_sccl_3_cr/000-0000000-0000000
B07YDDX4JL,"Arts, Crafts & Sewing","3-Pack 8"" Heavy Duty Scissors with Ultra Sharp Blades and Comfort Grip Handles - For Office, Home, School, Sewing, and Crafts4.8 out of 5 stars85,0691 offer from$7.99",Not Found,4.8 out of 5 stars,"85,069",https://www.amazon.com/product-reviews/B07YDDX4JL/ref=zg_bs_g_arts-crafts_d_sccl_4_cr/000-0000000-0000000
B089T7PX27,"Arts, Crafts & Sewing","Crayola Air Dry Clay (5lbs), Natural White Modeling Clay for Kids, Sculpting Material, Bulk Craft Supplies for School Classrooms4.6 out of 5 stars19,7233 offers from$10.61",Not Found,4.6 out of 5 stars,"19,723",https://www.amazon.com/product-reviews/B089T7PX27/ref=zg_bs_g_arts-crafts_d_sccl_5_cr/000-0000000-0000000
B0018NBVKQ,"Arts, Crafts & Sewing","Apple Barrel Acrylic Paint in Assorted Colors (8 Ounce), 20403 White4.8 out of 5 stars10,1468 offers from$2.67",Not Found,4.8 out of 5 stars,"10,146",https://www.amazon.com/product-reviews/B0018NBVKQ/ref=zg_bs_g_arts-crafts_d_sccl_6_cr/000-0000000-0000000
B076XR6CFZ,"Arts, Crafts & Sewing","beadsland Flat Back Crystal Rhinestones Round Gems for Nail Art and Craft Glue Fix, CrystalAB (4.6-4.8mm) SS20/1440pcs4.7 out of 5 stars10,0421 offer from$7.99",Not Found,4.7 out of 5 stars,"10,042",https://www.amazon.com/product-reviews/B076XR6CFZ/ref=zg_bs_g_arts-crafts_d_sccl_7_cr/000-0000000-0000000
B0CP48JPCH,"Arts, Crafts & Sewing","ARTISTRO 24 Dual Tip Acrylic Paint Markers, Acrylic Paint Pens, Fabric Markers for Textile, Rock, Glass, Wood, Paper, Ceramic, Canvas DIY Art Supplies Kit for Kids and Adults (Dual Tip Dot + Fine, 24)4.5 out of 5 stars30,9915 offers from$8.39",Not Found,4.5 out of 5 stars,"30,991",https://www.amazon.com/product-reviews/B0CP48JPCH/ref=zg_bs_g_arts-crafts_d_sccl_8_cr/000-0000000-0000000
B09W1HR5VD,"Arts, Crafts & Sewing","Red Heart Super Saver Black Yarn - 3 Pack of 198g/7oz - Acrylic - 4 Medium (Worsted) - 364 Yards - Knitting/Crochet4.7 out of 5 stars23,23113 offers from$10.14",Not Found,4.7 out of 5 stars,"23,231",https://www.amazon.com/product-reviews/B09W1HR5VD/ref=zg_bs_g_arts-crafts_d_sccl_9_cr/000-0000000-0000000
B003A2I5T8,"Arts, Crafts & Sewing","Astrobrights/Neenah Bright White Cardstock, 8.5"" x 11"", 65 lb/176 gsm, White, 75 Sheets (90905-02) - Packaging May Vary4.8 out of 5 stars23,7116 offers from$5.79",Not Found,4.8 out of 5 stars,"23,711",https://www.amazon.com/product-reviews/B003A2I5T8/ref=zg_bs_g_arts-crafts_d_sccl_10_cr/000-0000000-0000000
B07MT89MCW,"Arts, Crafts & Sewing","GDMINLO Soft Tape Measure Double Scale Body Sewing Flexible Tailor Craft Vinyl Ruler for Weight Loss Medical Body Measurement, Has Centimetre Scale on Reverse Side 60-inch（White）4.8 out of 5 stars63,8332 offers from$3.59",Not Found,4.8 out of 5 stars,"63,833",https://www.amazon.com/product-reviews/B07MT89MCW/ref=zg_bs_g_arts-crafts_d_sccl_11_cr/000-0000000-0000000
B00178QQJ8,"Arts, Crafts & Sewing","Mod Podge Gloss Sealer, Glue & Finish: All-in-One Craft Solution- Quick Dry, Easy Clean, for Wood, Paper, Fabric & More. Non-Toxic - Craft with Confidence, Made in USA, 16 oz., Pack of 14.8 out of 5 stars58,06614 offers from$7.99",Not Found,4.8 out of 5 stars,"58,066",https://www.amazon.com/product-reviews/B00178QQJ8/ref=zg_bs_g_arts-crafts_d_sccl_12_cr/000-0000000-0000000
B0757JLTY7,"Arts, Crafts & Sewing","Ring Sizer Adjuster for Loose Rings - 12 Pack, Guards, Spacers & Tighteners, Fits Bands Up to 6mm, Reduces Size by 0.5-1.5, Invisible Design for Women & Men by 5 STARS UNITED4.3 out of 5 stars74,4512 offers from$5.95",Not Found,4.3 out of 5 stars,"74,451",https://www.amazon.com/product-reviews/B0757JLTY7/ref=zg_bs_g_arts-crafts_d_sccl_13_cr/000-0000000-0000000
B09VCYS41G,"Arts, Crafts & Sewing","Betem 24 Colors Dual Tip Acrylic Paint Pens Markers, Premium Acrylic Paint Pens for Wood, Canvas, Stone, Rock Painting, Glass, Ceramic Surfaces, DIY Crafts Making Art Supplies4.6 out of 5 stars11,9661 offer from$11.99",Not Found,4.6 out of 5 stars,"11,966",https://www.amazon.com/product-reviews/B09VCYS41G/ref=zg_bs_g_arts-crafts_d_sccl_14_cr/000-0000000-0000000
B07D4YF3K4,"Arts, Crafts & Sewing","Neenah Index Cardstock, 8.5"" x 11"", 90 lb/163 gsm, White, Lightweight, 94 Brightness, 300 Sheets (91437)4.6 out of 5 stars14,2128 offers from$10.56",Not Found,4.6 out of 5 stars,"14,212",https://www.amazon.com/product-reviews/B07D4YF3K4/ref=zg_bs_g_arts-crafts_d_sccl_15_cr/000-0000000-0000000
B000VXO4L2,"Arts, Crafts & Sewing","Elmer's Disappearing Purple School Glue Sticks, Child-Friendly, Acid-Free and Washable - 7 Grams, Pack of 304.8 out of 5 stars40,79813 offers from$8.10",Not Found,4.8 out of 5 stars,"40,798",https://www.amazon.com/product-reviews/B000VXO4L2/ref=zg_bs_g_arts-crafts_d_sccl_16_cr/000-0000000-0000000
B07PW7J8QG,"Arts, Crafts & Sewing","Goo Gone Original Liquid - 8 Ounce - Surface Safe Adhesive Remover Safely Removes Stickers Labels Decals Residue Tape Chewing Gum Grease Tar Crayon Glue4.6 out of 5 stars15,9873 offers from$12.88",Not Found,4.6 out of 5 stars,"15,987",https://www.amazon.com/product-reviews/B07PW7J8QG/ref=zg_bs_g_arts-crafts_d_sccl_17_cr/000-0000000-0000000
B0CMD7TNS8,"Arts, Crafts & Sewing","FITTDYHE Fabric Glue Permanent, 60 ML Washable Clear Clothing Glue, Super Fabric Adhesive for Rhinestones, Patches, Clothes, Denim, Leather, Polyester, Fabrics, Doll Repair, Flannel, Cotton4.4 out of 5 stars1,3731 offer from$8.99",Not Found,4.4 out of 5 stars,"1,373",https://www.amazon.com/product-reviews/B0CMD7TNS8/ref=zg_bs_g_arts-crafts_d_sccl_18_cr/000-0000000-0000000
B09P1HPMNB,"Arts, Crafts & Sewing","TONIFUL 1 Inch x 100yds Black Satin Ribbon, Thin Solid Color Satin Ribbon for Gift Wrapping, Crafts, Hair Bows Making, Wedding Party Decoration, Sewing, Invitation Cards, Floral Bouquets, Christmas4.6 out of 5 stars4,4221 offer from$8.49",Not Found,4.6 out of 5 stars,"4,422",https://www.amazon.com/product-reviews/B09P1HPMNB/ref=zg_bs_g_arts-crafts_d_sccl_19_cr/000-0000000-0000000
B00143SNPG,"Arts, Crafts & Sewing","Elmer's Disappearing Purple School Glue Sticks, Washable, 22 Grams, 3 Count4.8 out of 5 stars14,79442 offers from$3.07",Not Found,4.8 out of 5 stars,"14,794",https://www.amazon.com/product-reviews/B00143SNPG/ref=zg_bs_g_arts-crafts_d_sccl_20_cr/000-0000000-0000000
B0CHTZD63Q,"Arts, Crafts & Sewing","Secopad Scrapbook Tape, 4 Pack Double Sided Tape Roller for Crafts, Adhesive Glue Runner Scrapbooking Supplies Journaling School Office Supplies for Kids and Adults, 0.3IN x 26FT4.4 out of 5 stars2,7761 offer from$6.99",Not Found,4.4 out of 5 stars,"2,776",https://www.amazon.com/product-reviews/B0CHTZD63Q/ref=zg_bs_g_arts-crafts_d_sccl_21_cr/000-0000000-0000000
B08GKQ6BY2,"Arts, Crafts & Sewing","Klangfeiler® Hemming Tape - 3/4 INCH x 32 Yards - Extra Strong - Iron-On Hem Tape Adhesive4.2 out of 5 stars8,4581 offer from$9.99",Not Found,4.2 out of 5 stars,"8,458",https://www.amazon.com/product-reviews/B08GKQ6BY2/ref=zg_bs_g_arts-crafts_d_sccl_22_cr/000-0000000-0000000
B01N09ZDEI,"Arts, Crafts & Sewing","Soucolor 72-Color Colored Pencils for Adult Coloring Books, Back to School Supplies, Soft Core, Artist Drawing Sketching Pencils Set, Art Supplies Kit Gifts for Kids Teens Beginners Blending Shading4.7 out of 5 stars21,1287 offers from$11.99",Not Found,4.7 out of 5 stars,"21,128",https://www.amazon.com/product-reviews/B01N09ZDEI/ref=zg_bs_g_arts-crafts_d_sccl_23_cr/000-0000000-0000000
B017T97A02,"Arts, Crafts & Sewing","Lion Brand 24/7 Cotton Yarn, Lightweight Yarn for Knitting, Crocheting, and Crafts, White, 1 Pack4.5 out of 5 stars15,7515 offers from$5.99",Not Found,4.5 out of 5 stars,"15,751",https://www.amazon.com/product-reviews/B017T97A02/ref=zg_bs_g_arts-crafts_d_sccl_24_cr/000-0000000-0000000
B089ZVY1L1,"Arts, Crafts & Sewing","HTVRONT HTV Vinyl Rolls Heat Transfer Vinyl - 12"" x 8ft White HTV Vinyl for Shirts, Iron on Vinyl for All Cutting Machine - Easy to Cut & Weed for Heat Transfer Design (White)4.5 out of 5 stars38,2381 offer from$8.99",Not Found,4.5 out of 5 stars,"38,238",https://www.amazon.com/product-reviews/B089ZVY1L1/ref=zg_bs_g_arts-crafts_d_sccl_25_cr/000-0000000-0000000
B0B19J9FZM,"Arts, Crafts & Sewing","Soucolor 9"" x 12"" Sketch Book, 1-Pack 100 Sheets Spiral Bound Art Sketchbook, (68lb/100gsm) Acid Free Artist Drawing Book Paper Painting Drawing Writing Sketching Pad for Kids Adult Teens Girls Boys4.8 out of 5 stars5,1493 offers from$11.99",Not Found,4.8 out of 5 stars,"5,149",https://www.amazon.com/product-reviews/B0B19J9FZM/ref=zg_bs_g_arts-crafts_d_sccl_26_cr/000-0000000-0000000
